"","cluster","Mean.of.log.A","Mean.of.log.B","Mean.of.log.C","Mean.of.log.D","isClusterMember","maxMembership","membership.of.cluster.1","membership.of.cluster.2","membership.of.cluster.3"
"Q9WTT7",1,-1.22255561673122,0.776823490992555,0.856334477189782,-0.410602351451118,FALSE,0.341415987556176,0.341415987556176,0.319683327322528,0.338900685121296
"P63102",3,-1.09658973936807,0.830429584823418,0.865356334646909,-0.599196180102253,FALSE,0.343229407384444,0.319457954925943,0.337312637689613,0.343229407384444
"Q7M0E3",1,-0.237751535202779,-1.30795600637204,0.634796914993558,0.910910626581266,FALSE,0.344393821788661,0.344393821788661,0.335649789867051,0.319956388344288
"P62959",3,-1.11147501524251,0.921737797086268,0.764578478326509,-0.57484126017027,FALSE,0.348010132577035,0.326623472166496,0.325366395256469,0.348010132577035
"P05765",3,-1.07423589883272,0.941039458988321,0.756377650063607,-0.623181210219205,FALSE,0.349666740832962,0.321265159140641,0.329068100026397,0.349666740832962
"P02564",1,-1.29124213047911,0.407225819378061,1.06495216321144,-0.180935852110383,FALSE,0.350951066464632,0.350951066464632,0.325892731207173,0.323156202328194
"P70567",3,-1.17907291834308,1.1033623798076,0.479167216325917,-0.403456677790437,FALSE,0.356513938190501,0.356288572027808,0.287197489781692,0.356513938190501
"P62859",3,-1.11086660411474,1.10454447503702,0.52562489384656,-0.519302764768848,FALSE,0.359181992493911,0.340220278531354,0.300597728974735,0.359181992493911
"P11960",3,0.768286653302108,-1.37327190516234,-0.110336827576684,0.715322079436916,FALSE,0.359418657747241,0.288060374504428,0.352520967748331,0.359418657747241
"O35244",3,-0.942600836699279,1.07903247663846,0.616578229663232,-0.753009869602413,FALSE,0.361135617791712,0.309264943938827,0.329599438269461,0.361135617791712
"P15865",3,0.845317841399481,-1.3509015407395,-0.155065561516922,0.660649260856937,FALSE,0.36243417855839,0.281614768847941,0.355951052593669,0.36243417855839
"Q4V8H8",2,-0.990376331329471,-0.511646859134656,1.31196408053452,0.19005910992961,FALSE,0.364689364205571,0.330936323585115,0.364689364205571,0.304374312209314
"Q641Y2",2,-0.658721981942087,1.04056760490572,0.648839467451583,-1.03068509041521,FALSE,0.365353914273232,0.274882566338248,0.365353914273232,0.35976351938852
"Q00715",1,-0.975486617619047,-0.704959089890594,1.10433424359156,0.57611146391808,FALSE,0.366444738318515,0.366444738318515,0.328587197678198,0.304968064003287
"Q5M9I5",1,-0.398721199682967,-1.20991980266353,0.600295332589979,1.00834566975651,FALSE,0.366701246030216,0.366701246030216,0.315516918986073,0.317781834983711
"P18422",3,0.587017403091773,-1.26481732298012,-0.303727981502697,0.981527901391041,FALSE,0.367764497200928,0.322491022321984,0.309744480477088,0.367764497200928
"P29410",1,0.283514062509728,-1.12256801478956,-0.389007210246928,1.22806116252676,FALSE,0.368961798686374,0.368961798686374,0.273465511161736,0.35757269015189
"P09456",1,-1.34882690856007,0.633020500223665,0.869646113221733,-0.15383970488533,FALSE,0.369106602137418,0.369106602137418,0.301797595937083,0.329095801925499
"A7VJC2",2,0.042521075344945,-1.4277086802381,0.677304391903939,0.707883212989214,FALSE,0.373859427139482,0.306592120934062,0.373859427139482,0.319548451926456
"P10111",1,-1.36070277118647,0.662923511492294,0.831368872284789,-0.133589612590614,FALSE,0.37427114874652,0.37427114874652,0.296311202080919,0.329417649172561
"P97584",1,0.273803667752207,-1.08041827100116,-0.442982941768729,1.24959754501768,FALSE,0.37450847237073,0.37450847237073,0.266895006896268,0.358596520733002
"P18421",2,-0.440627912416783,1.08405540743566,0.521989827727627,-1.1654173227465,FALSE,0.375125469411083,0.25779926622384,0.375125469411083,0.367075264365078
"Q04462",1,0.252472592963566,-1.08498771672392,-0.424134765760787,1.25664988952114,FALSE,0.376642558576854,0.376642558576854,0.266277528230752,0.357079913192394
"Q66HF1",3,-0.662154669272374,1.21595063242532,0.404890207329366,-0.958686170482312,FALSE,0.378121632703481,0.285942189518255,0.335936177778264,0.378121632703481
"P17074",3,-0.813618258900014,1.25221104136928,0.361139230622043,-0.799732013091312,FALSE,0.378537175209471,0.306188675404199,0.315274149386331,0.378537175209471
"P84817",3,1.27805083523467,-1.07119723048097,-0.417853541909344,0.210999937155639,FALSE,0.379998180974301,0.243686770632053,0.376315048393646,0.379998180974301
"P36953",2,-1.04471145516165,0.0369296695476287,1.34037224682916,-0.332590461215135,FALSE,0.38211604295578,0.305993586323728,0.38211604295578,0.311890370720492
"P29147",3,0.95994417584446,-1.19225678544614,-0.445112954347543,0.677425563949227,FALSE,0.38260962702548,0.284323753186112,0.333066619788408,0.38260962702548
"Q80W89",1,-1.38860650766364,0.62745796325888,0.821252679826623,-0.0601041354218674,FALSE,0.382665384205258,0.382665384205258,0.290819987446839,0.326514628347903
"P49134",3,-0.967114563069212,1.36650763374215,0.0427791298065462,-0.442172200479485,FALSE,0.38306620073057,0.351558471187871,0.265375328081559,0.38306620073057
"P52481",3,1.07812861879728,-1.17922044752121,-0.419543459353691,0.520635288077625,FALSE,0.384117544073984,0.265468936318555,0.350413519607461,0.384117544073984
"P02262",3,0.577205983689815,-0.966365457057812,-0.715708269372901,1.1048677427409,FALSE,0.384796945293093,0.345920498249342,0.269282556457565,0.384796945293093
"P31044",3,0.518125805339752,-0.885899999569846,-0.785416238181077,1.15319043241117,FALSE,0.386007570839718,0.357733372976445,0.256259056183837,0.386007570839718
"P21670",3,0.806086873086992,-1.15745324851011,-0.513082652636684,0.864449028059801,FALSE,0.386023487255008,0.30546063017328,0.308515882571712,0.386023487255008
"Q66HG9",3,0.528687527373817,-0.899407350936142,-0.774546156980346,1.14526598054267,FALSE,0.386871171680699,0.355966211448957,0.257162616870344,0.386871171680699
"P11598",1,0.301084560576599,-0.913710960535612,-0.664980992069462,1.27760739202847,FALSE,0.387205384416985,0.387205384416985,0.245210285650589,0.367584329932426
"P62755",3,-0.0389407975291494,1.13744489013407,0.192821775989106,-1.29132586859402,FALSE,0.387926021655883,0.237317007997147,0.37475697034697,0.387926021655883
"Q5XIB3",1,-0.974203733132857,1.39661954883484,-0.285918554631725,-0.136497261070257,FALSE,0.390252642946311,0.390252642946311,0.22973164607871,0.380015710974979
"Q561S0",2,-0.29195595563046,1.03974319256994,0.507611610559439,-1.25539884749892,FALSE,0.390551257779753,0.245513504103172,0.390551257779753,0.363935238117075
"Q9Z327",3,1.4238473495347,-0.822864036512246,-0.540244687119878,-0.0607386259025733,FALSE,0.391669953232288,0.226000728921184,0.382329317846528,0.391669953232288
"P21533",1,-1.1610071004706,1.27175679625698,0.064133344864941,-0.174883040651325,FALSE,0.392941186544267,0.392941186544267,0.244728988004819,0.362329825450914
"P11661",3,1.01400127654449,-1.09525294190164,-0.579423152426748,0.660674817783897,FALSE,0.395216159513807,0.28191633628787,0.322867504198323,0.395216159513807
"A0JPQ4",3,-0.798153063530559,1.41456579991769,-0.0149718595747129,-0.601440876812416,FALSE,0.395613290806538,0.327971588005328,0.276415121188134,0.395613290806538
"P26453",1,-0.928217175921058,1.40351004597353,-0.404410893192759,-0.0708819768597153,FALSE,0.395839829203858,0.395839829203858,0.222425391144816,0.381734779651326
"P50463",1,-0.927625902520372,1.40167652612515,-0.413732844484173,-0.0603177791206025,FALSE,0.396572471137131,0.396572471137131,0.222576359480423,0.380851169382445
