"","cluster","Mean.of.log.A","Mean.of.log.B","Mean.of.log.C","Mean.of.log.D","isClusterMember","maxMembership","membership.of.cluster.1","membership.of.cluster.2","membership.of.cluster.3"
"Q9WTT7",1,-1.22255561673122,0.776823490992555,0.856334477189782,-0.410602351451118,FALSE,0.34254187318844,0.34254187318844,0.318670290840903,0.338787835970657
"P63102",3,-1.09658973936807,0.830429584823418,0.865356334646909,-0.599196180102253,FALSE,0.345012877443147,0.318644908960431,0.336342213596422,0.345012877443147
"Q7M0E3",1,-0.237751535202779,-1.30795600637204,0.634796914993558,0.910910626581266,FALSE,0.346210905034205,0.346210905034205,0.344361562198259,0.309427532767535
"P62959",3,-1.11147501524251,0.921737797086268,0.764578478326509,-0.57484126017027,FALSE,0.350531135932442,0.326326527392261,0.323142336675297,0.350531135932442
"P02564",1,-1.29124213047911,0.407225819378061,1.06495216321144,-0.180935852110383,FALSE,0.35260763665685,0.35260763665685,0.327597947349833,0.319794415993317
"P05765",3,-1.07423589883272,0.941039458988321,0.756377650063607,-0.623181210219205,FALSE,0.352787607075312,0.320435369123811,0.326777023800877,0.352787607075312
"P70567",3,-1.17907291834308,1.1033623798076,0.479167216325917,-0.403456677790437,FALSE,0.358488850088579,0.358210229940538,0.283300919970883,0.358488850088579
"P18422",3,0.587017403091773,-1.26481732298012,-0.303727981502697,0.981527901391041,FALSE,0.36038832431531,0.324787756671655,0.314823919013035,0.36038832431531
"P11960",2,0.768286653302108,-1.37327190516234,-0.110336827576684,0.715322079436916,FALSE,0.360584498003757,0.285787299417193,0.360584498003757,0.35362820257905
"P62859",3,-1.11086660411474,1.10454447503702,0.52562489384656,-0.519302764768848,FALSE,0.362562786470044,0.340979805007175,0.296457408522782,0.362562786470044
"P15865",2,0.845317841399481,-1.3509015407395,-0.155065561516922,0.660649260856937,FALSE,0.36385566468019,0.278842230333334,0.36385566468019,0.357302104986476
"O35244",3,-0.942600836699279,1.07903247663846,0.616578229663232,-0.753009869602413,FALSE,0.366690626764327,0.307551662888986,0.325757710346688,0.366690626764327
"Q641Y2",3,-0.658721981942087,1.04056760490572,0.648839467451583,-1.03068509041521,FALSE,0.368787516666486,0.269344303820773,0.361868179512741,0.368787516666486
"Q00715",1,-0.975486617619047,-0.704959089890594,1.10433424359156,0.57611146391808,FALSE,0.368983143936787,0.368983143936787,0.335235770682477,0.295781085380735
"Q5M9I5",1,-0.398721199682967,-1.20991980266353,0.600295332589979,1.00834566975651,FALSE,0.372476014489294,0.372476014489294,0.321063080116693,0.306460905394013
"P09456",1,-1.34882690856007,0.633020500223665,0.869646113221733,-0.15383970488533,FALSE,0.372890046665693,0.372890046665693,0.300803446327021,0.326306507007285
"Q4V8H8",2,-0.990376331329471,-0.511646859134656,1.31196408053452,0.19005910992961,FALSE,0.373047690440028,0.330116669579051,0.373047690440028,0.29683563998092
"P29410",1,0.283514062509728,-1.12256801478956,-0.389007210246928,1.22806116252676,FALSE,0.376822593812026,0.376822593812026,0.274113727193735,0.349063678994239
"P10111",1,-1.36070277118647,0.662923511492294,0.831368872284789,-0.133589612590614,FALSE,0.378216614222829,0.378216614222829,0.295157442616097,0.326625943161074
"P18421",3,-0.440627912416783,1.08405540743566,0.521989827727627,-1.1654173227465,FALSE,0.379006426983283,0.251784451053286,0.369209121963431,0.379006426983283
"P31044",3,0.518125805339752,-0.885899999569846,-0.785416238181077,1.15319043241117,FALSE,0.379200641540403,0.364722314246259,0.256077044213338,0.379200641540403
"Q66HG9",3,0.528687527373817,-0.899407350936142,-0.774546156980346,1.14526598054267,FALSE,0.379424235375207,0.362450550810022,0.258125213814772,0.379424235375207
"P02262",3,0.577205983689815,-0.966365457057812,-0.715708269372901,1.1048677427409,FALSE,0.379745845608968,0.351719634203282,0.268534520187751,0.379745845608968
"P21670",3,0.806086873086992,-1.15745324851011,-0.513082652636684,0.864449028059801,FALSE,0.37994455802644,0.307281562761047,0.312773879212513,0.37994455802644
"P29147",3,0.95994417584446,-1.19225678544614,-0.445112954347543,0.677425563949227,FALSE,0.380106889081548,0.282263275328529,0.337629835589923,0.380106889081548
"P52481",3,1.07812861879728,-1.17922044752121,-0.419543459353691,0.520635288077625,FALSE,0.380492436259646,0.264529175107802,0.354978388632552,0.380492436259646
"P84817",3,1.27805083523467,-1.07119723048097,-0.417853541909344,0.210999937155639,FALSE,0.382415888699999,0.235446855235725,0.382137256064276,0.382415888699999
"P97584",1,0.273803667752207,-1.08041827100116,-0.442982941768729,1.24959754501768,FALSE,0.382862224672637,0.382862224672637,0.267370244934788,0.349767530392574
"Q561S0",2,-0.29195595563046,1.03974319256994,0.507611610559439,-1.25539884749892,FALSE,0.384803074035051,0.237871659915804,0.384803074035051,0.377325266049145
"Q04462",1,0.252472592963566,-1.08498771672392,-0.424134765760787,1.25664988952114,FALSE,0.384856834564336,0.384856834564336,0.267213211025344,0.347929954410321
"A7VJC2",2,0.042521075344945,-1.4277086802381,0.677304391903939,0.707883212989214,FALSE,0.386110168852467,0.304297481084303,0.386110168852467,0.30959235006323
"P17074",3,-0.813618258900014,1.25221104136928,0.361139230622043,-0.799732013091312,FALSE,0.387592490082991,0.303574784986857,0.308832724930153,0.387592490082991
"Q80W89",1,-1.38860650766364,0.62745796325888,0.821252679826623,-0.0601041354218674,FALSE,0.387949323978541,0.387949323978541,0.289121702790054,0.322928973231405
"Q66HF1",3,-0.662154669272374,1.21595063242532,0.404890207329366,-0.958686170482312,FALSE,0.389036183731552,0.281662208987154,0.329301607281293,0.389036183731552
"P49134",3,-0.967114563069212,1.36650763374215,0.0427791298065462,-0.442172200479485,FALSE,0.389764951558318,0.352632356293919,0.257602692147763,0.389764951558318
"P36953",2,-1.04471145516165,0.0369296695476287,1.34037224682916,-0.332590461215135,FALSE,0.390640480933666,0.30267880598768,0.390640480933666,0.306680713078654
"P11661",3,1.01400127654449,-1.09525294190164,-0.579423152426748,0.660674817783897,FALSE,0.392187736573154,0.281569255061621,0.326243008365224,0.392187736573154
"P11598",1,0.301084560576599,-0.913710960535612,-0.664980992069462,1.27760739202847,FALSE,0.39516384990603,0.39516384990603,0.247323816649763,0.357512333444207
"Q5XIB3",1,-0.974203733132857,1.39661954883484,-0.285918554631725,-0.136497261070257,FALSE,0.396239289417482,0.396239289417482,0.219135857267667,0.384624853314851
"P21533",1,-1.1610071004706,1.27175679625698,0.064133344864941,-0.174883040651325,FALSE,0.397812162000505,0.397812162000505,0.23855506757872,0.363632770420775
"Q9Z327",3,1.4238473495347,-0.822864036512246,-0.540244687119878,-0.0607386259025733,FALSE,0.399130106895235,0.216931375065399,0.383938518039367,0.399130106895235
"P63159",3,1.06262914289487,-1.01249703502632,-0.674840031796486,0.624707923927939,FALSE,0.402089456324539,0.278593233445809,0.319317310229652,0.402089456324539
"Q9Z2L0",3,0.657315623928304,-0.707989738599222,-0.990882103975011,1.04155621864593,FALSE,0.40321693664901,0.348365405380796,0.248417657970194,0.40321693664901
"P26453",1,-0.928217175921058,1.40351004597353,-0.404410893192759,-0.0708819768597153,FALSE,0.403422925914455,0.403422925914455,0.209871528203834,0.386705545881711
"Q5U2X7",3,0.483365463231436,-0.395542825484475,-1.18541193085588,1.09758929310892,FALSE,0.404267534317615,0.37970564211033,0.216026823572055,0.404267534317615
